User _ID,Product_ID,Product_Category,Purchase History,Rating
U0730,P002,Toys,"[('P002', datetime.date(2024, 6, 9)), ('P032', datetime.date(2024, 8, 9)), ('P018', datetime.date(2024, 6, 27)), ('P023', datetime.date(2024, 9, 21))]",2.6
U0730,P032,Apparel,"[('P002', datetime.date(2024, 6, 9)), ('P032', datetime.date(2024, 8, 9)), ('P018', datetime.date(2024, 6, 27)), ('P023', datetime.date(2024, 9, 21))]",4.3
U0730,P018,Home Appliances,"[('P002', datetime.date(2024, 6, 9)), ('P032', datetime.date(2024, 8, 9)), ('P018', datetime.date(2024, 6, 27)), ('P023', datetime.date(2024, 9, 21))]",2.8
U0730,P023,Toys,"[('P002', datetime.date(2024, 6, 9)), ('P032', datetime.date(2024, 8, 9)), ('P018', datetime.date(2024, 6, 27)), ('P023', datetime.date(2024, 9, 21))]",1.2
U0731,P025,Electronics,"[('P025', datetime.date(2024, 7, 23)), ('P028', datetime.date(2024, 11, 7)), ('P045', datetime.date(2024, 5, 10)), ('P036', datetime.date(2024, 11, 8)), ('P003', datetime.date(2024, 2, 16))]",1.1
U0731,P028,Electronics,"[('P025', datetime.date(2024, 7, 23)), ('P028', datetime.date(2024, 11, 7)), ('P045', datetime.date(2024, 5, 10)), ('P036', datetime.date(2024, 11, 8)), ('P003', datetime.date(2024, 2, 16))]",4.9
U0731,P045,Toys,"[('P025', datetime.date(2024, 7, 23)), ('P028', datetime.date(2024, 11, 7)), ('P045', datetime.date(2024, 5, 10)), ('P036', datetime.date(2024, 11, 8)), ('P003', datetime.date(2024, 2, 16))]",3.6
U0731,P036,Toys,"[('P025', datetime.date(2024, 7, 23)), ('P028', datetime.date(2024, 11, 7)), ('P045', datetime.date(2024, 5, 10)), ('P036', datetime.date(2024, 11, 8)), ('P003', datetime.date(2024, 2, 16))]",3.9
U0731,P003,Books,"[('P025', datetime.date(2024, 7, 23)), ('P028', datetime.date(2024, 11, 7)), ('P045', datetime.date(2024, 5, 10)), ('P036', datetime.date(2024, 11, 8)), ('P003', datetime.date(2024, 2, 16))]",2.0
U0732,P029,Electronics,"[('P029', datetime.date(2024, 1, 29)), ('P008', datetime.date(2024, 10, 1)), ('P020', datetime.date(2024, 6, 15)), ('P010', datetime.date(2024, 9, 17))]",4.7
U0732,P008,Books,"[('P029', datetime.date(2024, 1, 29)), ('P008', datetime.date(2024, 10, 1)), ('P020', datetime.date(2024, 6, 15)), ('P010', datetime.date(2024, 9, 17))]",1.1
U0732,P020,Toys,"[('P029', datetime.date(2024, 1, 29)), ('P008', datetime.date(2024, 10, 1)), ('P020', datetime.date(2024, 6, 15)), ('P010', datetime.date(2024, 9, 17))]",1.2
U0732,P010,Home Appliances,"[('P029', datetime.date(2024, 1, 29)), ('P008', datetime.date(2024, 10, 1)), ('P020', datetime.date(2024, 6, 15)), ('P010', datetime.date(2024, 9, 17))]",3.1
U0733,P044,Groceries,"[('P044', datetime.date(2024, 9, 8)), ('P031', datetime.date(2024, 7, 10)), ('P008', datetime.date(2024, 5, 17))]",2.7
U0733,P031,Home Appliances,"[('P044', datetime.date(2024, 9, 8)), ('P031', datetime.date(2024, 7, 10)), ('P008', datetime.date(2024, 5, 17))]",3.6
U0733,P008,Books,"[('P044', datetime.date(2024, 9, 8)), ('P031', datetime.date(2024, 7, 10)), ('P008', datetime.date(2024, 5, 17))]",3.3
U0734,P043,Toys,"[('P043', datetime.date(2024, 5, 9)), ('P050', datetime.date(2024, 3, 5))]",1.6
U0734,P050,Books,"[('P043', datetime.date(2024, 5, 9)), ('P050', datetime.date(2024, 3, 5))]",4.2
U0735,P028,Electronics,"[('P028', datetime.date(2024, 7, 16))]",1.3
U0736,P018,Home Appliances,"[('P018', datetime.date(2024, 10, 1)), ('P042', datetime.date(2024, 11, 6)), ('P047', datetime.date(2024, 4, 21))]",3.4
U0736,P042,Toys,"[('P018', datetime.date(2024, 10, 1)), ('P042', datetime.date(2024, 11, 6)), ('P047', datetime.date(2024, 4, 21))]",3.6
U0736,P047,Apparel,"[('P018', datetime.date(2024, 10, 1)), ('P042', datetime.date(2024, 11, 6)), ('P047', datetime.date(2024, 4, 21))]",3.8
U0737,P040,Groceries,"[('P040', datetime.date(2024, 11, 17)), ('P010', datetime.date(2024, 9, 25)), ('P010', datetime.date(2024, 10, 27)), ('P028', datetime.date(2024, 4, 23)), ('P025', datetime.date(2024, 5, 23))]",1.8
U0737,P010,Home Appliances,"[('P040', datetime.date(2024, 11, 17)), ('P010', datetime.date(2024, 9, 25)), ('P010', datetime.date(2024, 10, 27)), ('P028', datetime.date(2024, 4, 23)), ('P025', datetime.date(2024, 5, 23))]",3.6
U0737,P010,Home Appliances,"[('P040', datetime.date(2024, 11, 17)), ('P010', datetime.date(2024, 9, 25)), ('P010', datetime.date(2024, 10, 27)), ('P028', datetime.date(2024, 4, 23)), ('P025', datetime.date(2024, 5, 23))]",1.5
U0737,P028,Electronics,"[('P040', datetime.date(2024, 11, 17)), ('P010', datetime.date(2024, 9, 25)), ('P010', datetime.date(2024, 10, 27)), ('P028', datetime.date(2024, 4, 23)), ('P025', datetime.date(2024, 5, 23))]",1.6
U0737,P025,Electronics,"[('P040', datetime.date(2024, 11, 17)), ('P010', datetime.date(2024, 9, 25)), ('P010', datetime.date(2024, 10, 27)), ('P028', datetime.date(2024, 4, 23)), ('P025', datetime.date(2024, 5, 23))]",3.9
U0738,P040,Groceries,"[('P040', datetime.date(2024, 4, 8)), ('P043', datetime.date(2024, 4, 23)), ('P043', datetime.date(2024, 9, 2)), ('P038', datetime.date(2024, 7, 31)), ('P032', datetime.date(2024, 8, 3))]",2.9
U0738,P043,Toys,"[('P040', datetime.date(2024, 4, 8)), ('P043', datetime.date(2024, 4, 23)), ('P043', datetime.date(2024, 9, 2)), ('P038', datetime.date(2024, 7, 31)), ('P032', datetime.date(2024, 8, 3))]",1.0
U0738,P043,Toys,"[('P040', datetime.date(2024, 4, 8)), ('P043', datetime.date(2024, 4, 23)), ('P043', datetime.date(2024, 9, 2)), ('P038', datetime.date(2024, 7, 31)), ('P032', datetime.date(2024, 8, 3))]",4.7
U0738,P038,Home Appliances,"[('P040', datetime.date(2024, 4, 8)), ('P043', datetime.date(2024, 4, 23)), ('P043', datetime.date(2024, 9, 2)), ('P038', datetime.date(2024, 7, 31)), ('P032', datetime.date(2024, 8, 3))]",2.7
U0738,P032,Apparel,"[('P040', datetime.date(2024, 4, 8)), ('P043', datetime.date(2024, 4, 23)), ('P043', datetime.date(2024, 9, 2)), ('P038', datetime.date(2024, 7, 31)), ('P032', datetime.date(2024, 8, 3))]",2.0
U0739,P027,Home Appliances,"[('P027', datetime.date(2024, 8, 27)), ('P020', datetime.date(2024, 10, 5))]",1.9
U0739,P020,Toys,"[('P027', datetime.date(2024, 8, 27)), ('P020', datetime.date(2024, 10, 5))]",1.9
U0740,P033,Books,"[('P033', datetime.date(2024, 10, 15)), ('P049', datetime.date(2024, 2, 5)), ('P011', datetime.date(2024, 7, 15))]",3.6
U0740,P049,Groceries,"[('P033', datetime.date(2024, 10, 15)), ('P049', datetime.date(2024, 2, 5)), ('P011', datetime.date(2024, 7, 15))]",1.7
U0740,P011,Toys,"[('P033', datetime.date(2024, 10, 15)), ('P049', datetime.date(2024, 2, 5)), ('P011', datetime.date(2024, 7, 15))]",2.5
U0741,P007,Apparel,"[('P007', datetime.date(2024, 2, 3)), ('P039', datetime.date(2024, 8, 30)), ('P042', datetime.date(2024, 11, 14)), ('P032', datetime.date(2024, 11, 13)), ('P020', datetime.date(2024, 6, 28))]",4.5
U0741,P039,Toys,"[('P007', datetime.date(2024, 2, 3)), ('P039', datetime.date(2024, 8, 30)), ('P042', datetime.date(2024, 11, 14)), ('P032', datetime.date(2024, 11, 13)), ('P020', datetime.date(2024, 6, 28))]",2.4
U0741,P042,Toys,"[('P007', datetime.date(2024, 2, 3)), ('P039', datetime.date(2024, 8, 30)), ('P042', datetime.date(2024, 11, 14)), ('P032', datetime.date(2024, 11, 13)), ('P020', datetime.date(2024, 6, 28))]",1.3
U0741,P032,Apparel,"[('P007', datetime.date(2024, 2, 3)), ('P039', datetime.date(2024, 8, 30)), ('P042', datetime.date(2024, 11, 14)), ('P032', datetime.date(2024, 11, 13)), ('P020', datetime.date(2024, 6, 28))]",1.8
U0741,P020,Toys,"[('P007', datetime.date(2024, 2, 3)), ('P039', datetime.date(2024, 8, 30)), ('P042', datetime.date(2024, 11, 14)), ('P032', datetime.date(2024, 11, 13)), ('P020', datetime.date(2024, 6, 28))]",3.9
U0742,P011,Toys,"[('P011', datetime.date(2024, 4, 15)), ('P019', datetime.date(2024, 6, 20)), ('P019', datetime.date(2024, 5, 19)), ('P019', datetime.date(2024, 10, 27)), ('P006', datetime.date(2024, 7, 30))]",2.0
U0742,P019,Toys,"[('P011', datetime.date(2024, 4, 15)), ('P019', datetime.date(2024, 6, 20)), ('P019', datetime.date(2024, 5, 19)), ('P019', datetime.date(2024, 10, 27)), ('P006', datetime.date(2024, 7, 30))]",4.1
U0742,P019,Toys,"[('P011', datetime.date(2024, 4, 15)), ('P019', datetime.date(2024, 6, 20)), ('P019', datetime.date(2024, 5, 19)), ('P019', datetime.date(2024, 10, 27)), ('P006', datetime.date(2024, 7, 30))]",4.6
U0742,P019,Toys,"[('P011', datetime.date(2024, 4, 15)), ('P019', datetime.date(2024, 6, 20)), ('P019', datetime.date(2024, 5, 19)), ('P019', datetime.date(2024, 10, 27)), ('P006', datetime.date(2024, 7, 30))]",3.4
U0742,P006,Home Appliances,"[('P011', datetime.date(2024, 4, 15)), ('P019', datetime.date(2024, 6, 20)), ('P019', datetime.date(2024, 5, 19)), ('P019', datetime.date(2024, 10, 27)), ('P006', datetime.date(2024, 7, 30))]",2.2
U0743,P030,Home Appliances,"[('P030', datetime.date(2024, 10, 4)), ('P047', datetime.date(2024, 10, 1))]",1.6
U0743,P047,Apparel,"[('P030', datetime.date(2024, 10, 4)), ('P047', datetime.date(2024, 10, 1))]",3.1
U0744,P006,Home Appliances,"[('P006', datetime.date(2024, 4, 14))]",4.6
U0745,P047,Apparel,"[('P047', datetime.date(2024, 8, 13)), ('P027', datetime.date(2024, 2, 9)), ('P028', datetime.date(2024, 10, 16)), ('P048', datetime.date(2024, 1, 13)), ('P008', datetime.date(2024, 10, 18))]",2.7
U0745,P027,Home Appliances,"[('P047', datetime.date(2024, 8, 13)), ('P027', datetime.date(2024, 2, 9)), ('P028', datetime.date(2024, 10, 16)), ('P048', datetime.date(2024, 1, 13)), ('P008', datetime.date(2024, 10, 18))]",3.2
U0745,P028,Electronics,"[('P047', datetime.date(2024, 8, 13)), ('P027', datetime.date(2024, 2, 9)), ('P028', datetime.date(2024, 10, 16)), ('P048', datetime.date(2024, 1, 13)), ('P008', datetime.date(2024, 10, 18))]",2.4
U0745,P048,Electronics,"[('P047', datetime.date(2024, 8, 13)), ('P027', datetime.date(2024, 2, 9)), ('P028', datetime.date(2024, 10, 16)), ('P048', datetime.date(2024, 1, 13)), ('P008', datetime.date(2024, 10, 18))]",3.6
U0745,P008,Books,"[('P047', datetime.date(2024, 8, 13)), ('P027', datetime.date(2024, 2, 9)), ('P028', datetime.date(2024, 10, 16)), ('P048', datetime.date(2024, 1, 13)), ('P008', datetime.date(2024, 10, 18))]",2.2
U0746,P047,Apparel,"[('P047', datetime.date(2024, 1, 25))]",3.9
U0747,P023,Toys,"[('P023', datetime.date(2024, 5, 26))]",1.7
U0748,P002,Toys,"[('P002', datetime.date(2024, 1, 21)), ('P049', datetime.date(2024, 1, 15))]",2.7
U0748,P049,Groceries,"[('P002', datetime.date(2024, 1, 21)), ('P049', datetime.date(2024, 1, 15))]",1.9
U0749,P047,Apparel,"[('P047', datetime.date(2024, 6, 20)), ('P029', datetime.date(2024, 2, 24)), ('P006', datetime.date(2024, 2, 21))]",3.4
U0749,P029,Electronics,"[('P047', datetime.date(2024, 6, 20)), ('P029', datetime.date(2024, 2, 24)), ('P006', datetime.date(2024, 2, 21))]",1.8
U0749,P006,Home Appliances,"[('P047', datetime.date(2024, 6, 20)), ('P029', datetime.date(2024, 2, 24)), ('P006', datetime.date(2024, 2, 21))]",1.5
U0750,P005,Electronics,"[('P005', datetime.date(2024, 4, 4)), ('P039', datetime.date(2024, 2, 8)), ('P002', datetime.date(2024, 7, 13))]",2.6
U0750,P039,Toys,"[('P005', datetime.date(2024, 4, 4)), ('P039', datetime.date(2024, 2, 8)), ('P002', datetime.date(2024, 7, 13))]",3.3
U0750,P002,Toys,"[('P005', datetime.date(2024, 4, 4)), ('P039', datetime.date(2024, 2, 8)), ('P002', datetime.date(2024, 7, 13))]",1.7
U0751,P050,Books,"[('P050', datetime.date(2024, 4, 7)), ('P045', datetime.date(2024, 6, 25)), ('P008', datetime.date(2024, 6, 27))]",3.0
U0751,P045,Toys,"[('P050', datetime.date(2024, 4, 7)), ('P045', datetime.date(2024, 6, 25)), ('P008', datetime.date(2024, 6, 27))]",4.9
U0751,P008,Books,"[('P050', datetime.date(2024, 4, 7)), ('P045', datetime.date(2024, 6, 25)), ('P008', datetime.date(2024, 6, 27))]",3.6
U0752,P029,Electronics,"[('P029', datetime.date(2024, 8, 1))]",2.3
U0753,P015,Books,"[('P015', datetime.date(2024, 5, 22)), ('P022', datetime.date(2024, 2, 26)), ('P037', datetime.date(2024, 5, 16)), ('P037', datetime.date(2024, 10, 4)), ('P006', datetime.date(2024, 8, 29))]",4.5
U0753,P022,Apparel,"[('P015', datetime.date(2024, 5, 22)), ('P022', datetime.date(2024, 2, 26)), ('P037', datetime.date(2024, 5, 16)), ('P037', datetime.date(2024, 10, 4)), ('P006', datetime.date(2024, 8, 29))]",1.1
U0753,P037,Groceries,"[('P015', datetime.date(2024, 5, 22)), ('P022', datetime.date(2024, 2, 26)), ('P037', datetime.date(2024, 5, 16)), ('P037', datetime.date(2024, 10, 4)), ('P006', datetime.date(2024, 8, 29))]",4.2
U0753,P037,Groceries,"[('P015', datetime.date(2024, 5, 22)), ('P022', datetime.date(2024, 2, 26)), ('P037', datetime.date(2024, 5, 16)), ('P037', datetime.date(2024, 10, 4)), ('P006', datetime.date(2024, 8, 29))]",3.2
U0753,P006,Home Appliances,"[('P015', datetime.date(2024, 5, 22)), ('P022', datetime.date(2024, 2, 26)), ('P037', datetime.date(2024, 5, 16)), ('P037', datetime.date(2024, 10, 4)), ('P006', datetime.date(2024, 8, 29))]",1.6
U0754,P039,Toys,"[('P039', datetime.date(2024, 1, 31)), ('P009', datetime.date(2024, 5, 4))]",4.0
U0754,P009,Home Appliances,"[('P039', datetime.date(2024, 1, 31)), ('P009', datetime.date(2024, 5, 4))]",4.9
U0755,P035,Apparel,"[('P035', datetime.date(2024, 5, 31)), ('P008', datetime.date(2024, 3, 13)), ('P029', datetime.date(2024, 1, 18))]",1.6
U0755,P008,Books,"[('P035', datetime.date(2024, 5, 31)), ('P008', datetime.date(2024, 3, 13)), ('P029', datetime.date(2024, 1, 18))]",1.1
U0755,P029,Electronics,"[('P035', datetime.date(2024, 5, 31)), ('P008', datetime.date(2024, 3, 13)), ('P029', datetime.date(2024, 1, 18))]",1.2
U0756,P017,Toys,"[('P017', datetime.date(2024, 9, 26)), ('P047', datetime.date(2024, 11, 2)), ('P030', datetime.date(2024, 5, 25)), ('P031', datetime.date(2024, 5, 7)), ('P033', datetime.date(2024, 1, 9))]",1.6
U0756,P047,Apparel,"[('P017', datetime.date(2024, 9, 26)), ('P047', datetime.date(2024, 11, 2)), ('P030', datetime.date(2024, 5, 25)), ('P031', datetime.date(2024, 5, 7)), ('P033', datetime.date(2024, 1, 9))]",2.9
U0756,P030,Home Appliances,"[('P017', datetime.date(2024, 9, 26)), ('P047', datetime.date(2024, 11, 2)), ('P030', datetime.date(2024, 5, 25)), ('P031', datetime.date(2024, 5, 7)), ('P033', datetime.date(2024, 1, 9))]",2.1
U0756,P031,Home Appliances,"[('P017', datetime.date(2024, 9, 26)), ('P047', datetime.date(2024, 11, 2)), ('P030', datetime.date(2024, 5, 25)), ('P031', datetime.date(2024, 5, 7)), ('P033', datetime.date(2024, 1, 9))]",1.7
U0756,P033,Books,"[('P017', datetime.date(2024, 9, 26)), ('P047', datetime.date(2024, 11, 2)), ('P030', datetime.date(2024, 5, 25)), ('P031', datetime.date(2024, 5, 7)), ('P033', datetime.date(2024, 1, 9))]",1.7
U0757,P035,Apparel,"[('P035', datetime.date(2024, 4, 13)), ('P008', datetime.date(2024, 1, 18))]",3.0
U0757,P008,Books,"[('P035', datetime.date(2024, 4, 13)), ('P008', datetime.date(2024, 1, 18))]",2.3
U0758,P020,Toys,"[('P020', datetime.date(2024, 1, 31)), ('P024', datetime.date(2024, 6, 20)), ('P041', datetime.date(2024, 8, 11)), ('P046', datetime.date(2024, 9, 15))]",3.2
U0758,P024,Books,"[('P020', datetime.date(2024, 1, 31)), ('P024', datetime.date(2024, 6, 20)), ('P041', datetime.date(2024, 8, 11)), ('P046', datetime.date(2024, 9, 15))]",1.8
U0758,P041,Groceries,"[('P020', datetime.date(2024, 1, 31)), ('P024', datetime.date(2024, 6, 20)), ('P041', datetime.date(2024, 8, 11)), ('P046', datetime.date(2024, 9, 15))]",1.6
U0758,P046,Electronics,"[('P020', datetime.date(2024, 1, 31)), ('P024', datetime.date(2024, 6, 20)), ('P041', datetime.date(2024, 8, 11)), ('P046', datetime.date(2024, 9, 15))]",2.4
U0759,P010,Home Appliances,"[('P010', datetime.date(2024, 2, 10)), ('P006', datetime.date(2024, 10, 7)), ('P037', datetime.date(2024, 6, 9)), ('P036', datetime.date(2024, 4, 13))]",3.0
U0759,P006,Home Appliances,"[('P010', datetime.date(2024, 2, 10)), ('P006', datetime.date(2024, 10, 7)), ('P037', datetime.date(2024, 6, 9)), ('P036', datetime.date(2024, 4, 13))]",3.3
U0759,P037,Groceries,"[('P010', datetime.date(2024, 2, 10)), ('P006', datetime.date(2024, 10, 7)), ('P037', datetime.date(2024, 6, 9)), ('P036', datetime.date(2024, 4, 13))]",2.6
U0759,P036,Toys,"[('P010', datetime.date(2024, 2, 10)), ('P006', datetime.date(2024, 10, 7)), ('P037', datetime.date(2024, 6, 9)), ('P036', datetime.date(2024, 4, 13))]",4.0
U0760,P038,Home Appliances,"[('P038', datetime.date(2024, 8, 8)), ('P015', datetime.date(2024, 5, 25)), ('P027', datetime.date(2024, 6, 15))]",4.1
U0760,P015,Books,"[('P038', datetime.date(2024, 8, 8)), ('P015', datetime.date(2024, 5, 25)), ('P027', datetime.date(2024, 6, 15))]",2.8
U0760,P027,Home Appliances,"[('P038', datetime.date(2024, 8, 8)), ('P015', datetime.date(2024, 5, 25)), ('P027', datetime.date(2024, 6, 15))]",2.4
U0761,P032,Apparel,"[('P032', datetime.date(2024, 11, 9)), ('P041', datetime.date(2024, 2, 1)), ('P034', datetime.date(2024, 2, 17)), ('P015', datetime.date(2024, 1, 23))]",4.5
U0761,P041,Groceries,"[('P032', datetime.date(2024, 11, 9)), ('P041', datetime.date(2024, 2, 1)), ('P034', datetime.date(2024, 2, 17)), ('P015', datetime.date(2024, 1, 23))]",1.1
U0761,P034,Home Appliances,"[('P032', datetime.date(2024, 11, 9)), ('P041', datetime.date(2024, 2, 1)), ('P034', datetime.date(2024, 2, 17)), ('P015', datetime.date(2024, 1, 23))]",1.3
U0761,P015,Books,"[('P032', datetime.date(2024, 11, 9)), ('P041', datetime.date(2024, 2, 1)), ('P034', datetime.date(2024, 2, 17)), ('P015', datetime.date(2024, 1, 23))]",3.7
U0762,P026,Electronics,"[('P026', datetime.date(2024, 6, 18)), ('P039', datetime.date(2024, 9, 24)), ('P001', datetime.date(2024, 4, 12))]",3.5
U0762,P039,Toys,"[('P026', datetime.date(2024, 6, 18)), ('P039', datetime.date(2024, 9, 24)), ('P001', datetime.date(2024, 4, 12))]",1.1
U0762,P001,Groceries,"[('P026', datetime.date(2024, 6, 18)), ('P039', datetime.date(2024, 9, 24)), ('P001', datetime.date(2024, 4, 12))]",1.9
U0763,P042,Toys,"[('P042', datetime.date(2024, 7, 18)), ('P024', datetime.date(2024, 5, 5)), ('P011', datetime.date(2024, 5, 17)), ('P027', datetime.date(2024, 1, 23))]",4.7
U0763,P024,Books,"[('P042', datetime.date(2024, 7, 18)), ('P024', datetime.date(2024, 5, 5)), ('P011', datetime.date(2024, 5, 17)), ('P027', datetime.date(2024, 1, 23))]",2.7
U0763,P011,Toys,"[('P042', datetime.date(2024, 7, 18)), ('P024', datetime.date(2024, 5, 5)), ('P011', datetime.date(2024, 5, 17)), ('P027', datetime.date(2024, 1, 23))]",4.7
U0763,P027,Home Appliances,"[('P042', datetime.date(2024, 7, 18)), ('P024', datetime.date(2024, 5, 5)), ('P011', datetime.date(2024, 5, 17)), ('P027', datetime.date(2024, 1, 23))]",3.0
U0764,P013,Home Appliances,"[('P013', datetime.date(2024, 3, 25))]",1.8
U0765,P021,Books,"[('P021', datetime.date(2024, 6, 3)), ('P042', datetime.date(2024, 4, 17))]",3.1
U0765,P042,Toys,"[('P021', datetime.date(2024, 6, 3)), ('P042', datetime.date(2024, 4, 17))]",4.1
U0766,P039,Toys,"[('P039', datetime.date(2024, 4, 24)), ('P007', datetime.date(2024, 5, 31))]",4.2
U0766,P007,Apparel,"[('P039', datetime.date(2024, 4, 24)), ('P007', datetime.date(2024, 5, 31))]",2.9
U0767,P046,Electronics,"[('P046', datetime.date(2024, 9, 30)), ('P042', datetime.date(2024, 7, 25)), ('P019', datetime.date(2024, 7, 1)), ('P015', datetime.date(2024, 5, 22)), ('P019', datetime.date(2024, 5, 25))]",3.3
U0767,P042,Toys,"[('P046', datetime.date(2024, 9, 30)), ('P042', datetime.date(2024, 7, 25)), ('P019', datetime.date(2024, 7, 1)), ('P015', datetime.date(2024, 5, 22)), ('P019', datetime.date(2024, 5, 25))]",2.3
U0767,P019,Toys,"[('P046', datetime.date(2024, 9, 30)), ('P042', datetime.date(2024, 7, 25)), ('P019', datetime.date(2024, 7, 1)), ('P015', datetime.date(2024, 5, 22)), ('P019', datetime.date(2024, 5, 25))]",3.1
U0767,P015,Books,"[('P046', datetime.date(2024, 9, 30)), ('P042', datetime.date(2024, 7, 25)), ('P019', datetime.date(2024, 7, 1)), ('P015', datetime.date(2024, 5, 22)), ('P019', datetime.date(2024, 5, 25))]",2.9
U0767,P019,Toys,"[('P046', datetime.date(2024, 9, 30)), ('P042', datetime.date(2024, 7, 25)), ('P019', datetime.date(2024, 7, 1)), ('P015', datetime.date(2024, 5, 22)), ('P019', datetime.date(2024, 5, 25))]",1.6
U0768,P044,Groceries,"[('P044', datetime.date(2024, 7, 9))]",3.5
U0769,P045,Toys,"[('P045', datetime.date(2024, 8, 23)), ('P026', datetime.date(2024, 1, 21)), ('P046', datetime.date(2024, 8, 24)), ('P011', datetime.date(2024, 5, 22))]",4.1
U0769,P026,Electronics,"[('P045', datetime.date(2024, 8, 23)), ('P026', datetime.date(2024, 1, 21)), ('P046', datetime.date(2024, 8, 24)), ('P011', datetime.date(2024, 5, 22))]",1.3
U0769,P046,Electronics,"[('P045', datetime.date(2024, 8, 23)), ('P026', datetime.date(2024, 1, 21)), ('P046', datetime.date(2024, 8, 24)), ('P011', datetime.date(2024, 5, 22))]",1.5
U0769,P011,Toys,"[('P045', datetime.date(2024, 8, 23)), ('P026', datetime.date(2024, 1, 21)), ('P046', datetime.date(2024, 8, 24)), ('P011', datetime.date(2024, 5, 22))]",1.7
U0770,P042,Toys,"[('P042', datetime.date(2024, 5, 27)), ('P016', datetime.date(2024, 6, 17)), ('P006', datetime.date(2024, 10, 24))]",4.4
U0770,P016,Books,"[('P042', datetime.date(2024, 5, 27)), ('P016', datetime.date(2024, 6, 17)), ('P006', datetime.date(2024, 10, 24))]",3.2
U0770,P006,Home Appliances,"[('P042', datetime.date(2024, 5, 27)), ('P016', datetime.date(2024, 6, 17)), ('P006', datetime.date(2024, 10, 24))]",3.2
U0771,P003,Books,"[('P003', datetime.date(2024, 8, 7)), ('P023', datetime.date(2024, 3, 10)), ('P041', datetime.date(2024, 1, 24))]",4.5
U0771,P023,Toys,"[('P003', datetime.date(2024, 8, 7)), ('P023', datetime.date(2024, 3, 10)), ('P041', datetime.date(2024, 1, 24))]",4.8
U0771,P041,Groceries,"[('P003', datetime.date(2024, 8, 7)), ('P023', datetime.date(2024, 3, 10)), ('P041', datetime.date(2024, 1, 24))]",4.2
U0772,P045,Toys,"[('P045', datetime.date(2024, 11, 9)), ('P015', datetime.date(2024, 4, 3)), ('P019', datetime.date(2024, 4, 28)), ('P022', datetime.date(2024, 7, 14))]",1.7
U0772,P015,Books,"[('P045', datetime.date(2024, 11, 9)), ('P015', datetime.date(2024, 4, 3)), ('P019', datetime.date(2024, 4, 28)), ('P022', datetime.date(2024, 7, 14))]",3.2
U0772,P019,Toys,"[('P045', datetime.date(2024, 11, 9)), ('P015', datetime.date(2024, 4, 3)), ('P019', datetime.date(2024, 4, 28)), ('P022', datetime.date(2024, 7, 14))]",4.5
U0772,P022,Apparel,"[('P045', datetime.date(2024, 11, 9)), ('P015', datetime.date(2024, 4, 3)), ('P019', datetime.date(2024, 4, 28)), ('P022', datetime.date(2024, 7, 14))]",4.3
U0773,P048,Electronics,"[('P048', datetime.date(2024, 10, 17)), ('P037', datetime.date(2024, 1, 27))]",1.6
U0773,P037,Groceries,"[('P048', datetime.date(2024, 10, 17)), ('P037', datetime.date(2024, 1, 27))]",3.4
U0774,P027,Home Appliances,"[('P027', datetime.date(2024, 6, 13)), ('P015', datetime.date(2024, 9, 28)), ('P015', datetime.date(2024, 7, 2))]",4.7
U0774,P015,Books,"[('P027', datetime.date(2024, 6, 13)), ('P015', datetime.date(2024, 9, 28)), ('P015', datetime.date(2024, 7, 2))]",4.8
U0774,P015,Books,"[('P027', datetime.date(2024, 6, 13)), ('P015', datetime.date(2024, 9, 28)), ('P015', datetime.date(2024, 7, 2))]",2.0
U0775,P031,Home Appliances,"[('P031', datetime.date(2024, 5, 23)), ('P030', datetime.date(2024, 7, 24)), ('P007', datetime.date(2024, 1, 22)), ('P004', datetime.date(2024, 3, 8))]",1.1
U0775,P030,Home Appliances,"[('P031', datetime.date(2024, 5, 23)), ('P030', datetime.date(2024, 7, 24)), ('P007', datetime.date(2024, 1, 22)), ('P004', datetime.date(2024, 3, 8))]",3.3
U0775,P007,Apparel,"[('P031', datetime.date(2024, 5, 23)), ('P030', datetime.date(2024, 7, 24)), ('P007', datetime.date(2024, 1, 22)), ('P004', datetime.date(2024, 3, 8))]",4.3
U0775,P004,Apparel,"[('P031', datetime.date(2024, 5, 23)), ('P030', datetime.date(2024, 7, 24)), ('P007', datetime.date(2024, 1, 22)), ('P004', datetime.date(2024, 3, 8))]",2.8
U0776,P025,Electronics,"[('P025', datetime.date(2024, 3, 7)), ('P004', datetime.date(2024, 10, 20))]",2.8
U0776,P004,Apparel,"[('P025', datetime.date(2024, 3, 7)), ('P004', datetime.date(2024, 10, 20))]",4.3
U0777,P013,Home Appliances,"[('P013', datetime.date(2024, 4, 18)), ('P014', datetime.date(2024, 9, 19)), ('P032', datetime.date(2024, 3, 4)), ('P007', datetime.date(2024, 4, 28)), ('P003', datetime.date(2024, 9, 5))]",4.9
U0777,P014,Home Appliances,"[('P013', datetime.date(2024, 4, 18)), ('P014', datetime.date(2024, 9, 19)), ('P032', datetime.date(2024, 3, 4)), ('P007', datetime.date(2024, 4, 28)), ('P003', datetime.date(2024, 9, 5))]",4.1
U0777,P032,Apparel,"[('P013', datetime.date(2024, 4, 18)), ('P014', datetime.date(2024, 9, 19)), ('P032', datetime.date(2024, 3, 4)), ('P007', datetime.date(2024, 4, 28)), ('P003', datetime.date(2024, 9, 5))]",3.9
